SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(C)cccc2C)C(C)(C)c2ccccc21,CC#N,760,788,0.26,295000,28,5.469822016,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(C)cccc2C)C(C)(C)c2ccccc21,O,758,786,0.2,271000,28,5.432969291,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c(C)cccc2C)C(C)(C)c2ccccc21,C(Cl)Cl,767,796,0.33,345000,29,5.537819095,40.7,0.761,0.769,0.04,0.178
Cn1c(-c2cccs2)nn2c(/C(c3ccco3)=c3/c4ccccc4c4n3nc(-c3cccs3)[n+]4C)c3ccccc3c12,CC#N,600,,,64565,,4.809997155,45.6,0.645,0.974,0.044,0.286
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)[O-])c3ccc(I)cc3C2(C)C)C(C)(C)c2c1cc(I)c(I)c2I,CS(=O)C,768,803,0.48,144000,35,5.158362492,45.1,0.83,1,0.072,0.647
CN1/C(=C\C=C\c2cc[n+](CCC(=O)O)c3ccccc23)Sc2ccccc21,O,590,650,0.00026,,60,,63.1,0.681,0.997,1.062,0.025
CN1/C(=C/C=C/c2oc3ccccc3[n+]2C)Sc2ccccc21,CS(=O)C,526,546,0.26,69183,20,4.839999391,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C2=C(Sc3ccc(C(=O)OCc4ccsc4)cc3)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,795,813,0.051,180000,18,5.255272505,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCN1CCNCC1,CN(C)C=O,446,,,,,,43.2,0.759,0.977,0.031,0.613
CC1=C(c2ccccc2)/C(=C\C=C\c2c(-c3ccccc3)c(C)c3ccccn23)[n+]2ccccc21,C(Cl)Cl,708,741,0.01,204000,33,5.309630167,40.7,0.761,0.769,0.04,0.178
CC1=C(c2ccccc2)/C(=C\C=C\c2c(-c3ccccc3)c(C)c3ccccn23)[n+]2ccccc21,CS(=O)C,705,737,0.016,135000,32,5.130333768,45.1,0.83,1,0.072,0.647
CC1=C(c2ccccc2)/C(=C\C=C\c2c(-c3ccccc3)c(C)c3ccccn23)[n+]2ccccc21,CC#N,695,725,0.01,126000,30,5.100370545,45.6,0.645,0.974,0.044,0.286
Cc1ccc(/C(c2c3ccccc3c3n(C)c(-c4cc[n+](C)cc4)nn23)=c2\c3ccccc3c3n2nc(-c2cc[n+](C)cc2)[n+]3C)cc1,CC#N,578,,,,,,45.6,0.645,0.974,0.044,0.286
CN1C=C/C(=C\C2=Nc3cccc4cccc2c34)c2ccccc21,CC#N,572,,,71000,,4.851258349,45.6,0.645,0.974,0.044,0.286
CN1C=C/C(=C\C2=Nc3cccc4cccc2c34)c2ccccc21,CO,589,,,70900,,4.850646235,55.4,0.608,0.904,0.605,0.545
CN1C=C/C(=C\C2=Nc3cccc4cccc2c34)c2ccccc21,C1COCCO1,574,,,22600,,4.354108439,36,0.737,0.312,0,0.444
CN1C=C/C(=C\C2=Nc3cccc4cccc2c34)c2ccccc21,CC1=CC=CC=C1,574,,,37500,,4.574031268,33.9,0.782,0.284,0,0.128
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2NCCS(=O)(=O)O)C(C)(C)c2ccccc21,CO,635,735,,94000,100,4.973127854,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2NCCS(=O)(=O)O)C(C)(C)c2ccccc21,CCO,636,735,,,99,,51.9,0.633,0.783,0.4,0.658
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2NCCS(=O)(=O)O)C(C)(C)c2ccccc21,C(Cl)Cl,648,744,,,96,,40.7,0.761,0.769,0.04,0.178
CN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2NCCS(=O)(=O)O)C(C)(C)c2ccccc21,CN(C)C=O,644,744,,,100,,43.2,0.759,0.977,0.031,0.613
CCN1/C(=C\C=C(\C=C\c2sc3ccccc3[n+]2CC)[n+]2ccc(N(C)C)cc2)Sc2ccccc21,CO,623,650,0.156,171134,27,5.233336301,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C(=C/C=C/C2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(=O)OCc2ccc([N+](=O)[O-])cc2)C(C)(C)c2c1ccc1ccccc21,CO,823,879,0.0019,158800,56,5.200850498,55.4,0.608,0.904,0.605,0.545
COc1ccc2c(c1)C(C)(C)C(/C=C/C=C/C(=C/C=C1/N(CCCCS(=O)(=O)O)c3ccc(OC)cc3C1(C)C)OC(C)=O)=[N+]2CCCCS(=O)(=O)[O-],O,758,793,0.0467,161000,35,5.206825876,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CO,638,652,0.065,272000,14,5.434568904,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,653,667,0.117,262000,14,5.418301291,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CCO,641,654,0.136,233000,13,5.367355921,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,O,631,646,0.017,244000,15,5.387389826,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C2\C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2O)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,656,672,0.114,267000,16,5.426511261,45.1,0.83,1,0.072,0.647
COC(=O)CCCCCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCCCCCC(=O)OC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CS(=O)C,796,814,0.133,199000,18,5.298853076,45.1,0.83,1,0.072,0.647
COC(=O)CCCCCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCCCCCC(=O)OC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,O,782,798,0.084,103000,16,5.012837225,63.1,0.681,0.997,1.062,0.025
COC(=O)CCCCCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCCCCCC(=O)OC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CCO,785,802,0.191,222000,17,5.346352974,51.9,0.633,0.783,0.4,0.658
Cc1ccc2c(c1)N(C)/C(=C/C=C/c1sc3ccccc3[n+]1C)S2,CS(=O)C,566,588,0.17,100000,22,5,45.1,0.83,1,0.072,0.647
CC(/C=C/C1=[N+](C)c2ccccc2C1(C)C)=C\C=C\C=C1\N(C)c2ccccc2C1(C)C,CO,736,760,,278000,24,5.444044796,55.4,0.608,0.904,0.605,0.545
Cc1ccc2c(c1)N(C)/C(=C/C=C/c1oc3ccccc3[n+]1C)S2,CS(=O)C,530,551,0.2,104712,21,5.019996455,45.1,0.83,1,0.072,0.647
CC(O)C[n+]1c(/C=C2\C=CN(C)c3ccccc32)sc2ccccc21,CO,505,,,86000,,4.934498451,55.4,0.608,0.904,0.605,0.545
COC(=O)CCCCCCCCC[N+]1=C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCCCCCCC(=O)O)c4ccccc4C3(C)C)CCC2)C(C)(C)c2ccccc21,CS(=O)C,797,813,0.137,216000,16,5.334453751,45.1,0.83,1,0.072,0.647
COC(=O)CCCCCCCCC[N+]1=C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCCCCCCC(=O)O)c4ccccc4C3(C)C)CCC2)C(C)(C)c2ccccc21,O,777,797,0.064,138000,20,5.139879086,63.1,0.681,0.997,1.062,0.025
COC(=O)CCCCCCCCC[N+]1=C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCCCCCCC(=O)O)c4ccccc4C3(C)C)CCC2)C(C)(C)c2ccccc21,CCO,785,803,0.19,233000,18,5.367355921,51.9,0.633,0.783,0.4,0.658
CN1C=C/C(=C\c2sc3ccccc3[n+]2C)c2ccccc21,CO,507,,,71000,,4.851258349,55.4,0.608,0.904,0.605,0.545
CN1C=C/C(=C\c2sc3ccccc3[n+]2C)c2ccccc21,CS(=O)C,504,,,56000,,4.748188027,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(C(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)O)cc21,O,787,808,0.04,200000,21,5.301029996,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C/C=C/C=C/C2=[N+](CC)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCCCCC(=O)NCCCCCC(=O)O)ccc21,O,648,665,0.31,217000,17,5.336459734,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,CO,559,,,174000,,5.240549248,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,CCO,560,,0.005,144000,,5.158362492,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc[n+](CCCN2C=C/C(=C\c3cc[n+](C)c4ccccc34)c3ccccc32)cc1,O,600,,,57300,,4.758154622,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C2/N(CCO)c3ccccc3C2(C)C)=[N+](CCO)c2ccccc21,CCO,551,568,0.05,,17,,51.9,0.633,0.783,0.4,0.658
C[n+]1ccc(/C(C#N)=C/C=C/c2cc3ccccc3[n+](C)c2)cc1,O,610,657,,,47,,63.1,0.681,0.997,1.062,0.025
CN1/C(=C(C=O)\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,CS(=O)C,508,,,50500,,4.703291378,45.1,0.83,1,0.072,0.647
CN1/C(=C(C=O)\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,CC#N,500,,,53400,,4.727541257,45.6,0.645,0.974,0.044,0.286
CN1/C(=C(C=O)\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,CO,493,,,47100,,4.673020907,55.4,0.608,0.904,0.605,0.545
CN1/C(=C(C=O)\C=C\c2sc3ccc4ccccc4c3[n+]2C)C(C)(C)c2ccccc21,O,480,,,45200,,4.655138435,63.1,0.681,0.997,1.062,0.025
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCN,CN(C)C=O,445,,,,,,43.2,0.759,0.977,0.031,0.613
CN1/C(=C/C=C/C=C/C=C/C2=[N+](C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc3oc(-c4ccc([N+](C)(C)C)cc4)c(O)c(=O)c3cc21,CO,749,782,,175900,33,5.245265839,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C2=C(NC3CC(C)(C)N(O)C(C)(C)C3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)O)c2ccccc21,O,686,759,0.0198,43000,73,4.633468456,63.1,0.681,0.997,1.062,0.025
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCCCC(=O)O,CN(C)C=O,444,,,,,,43.2,0.759,0.977,0.031,0.613
C[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,,,0.23,220000,,5.342422681,63.1,0.681,0.997,1.062,0.025
C[N+]1=C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,CS(=O)C,658,677,,204000,19,5.309630167,45.1,0.83,1,0.072,0.647
COCCOCCOCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCOCCOCCOC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2OCCC[N+](C)(C)CCCC(=O)O)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,765,788,0.099,200000,23,5.301029996,63.1,0.681,0.997,1.062,0.025
CC[N+]1=C(/C=C/C=C2\C=CN(CCCCCC(=O)O)c3ccccc32)C(C)(C)c2cc(Cl)ccc21,O,550,646,,,96,,63.1,0.681,0.997,1.062,0.025
CCN1C(=O)C(=CC=Cc2ccco2)C(C)=C(C#N)C1=O,CC(=O)C,448,,,79000,,4.897627091,42.2,0.651,0.907,0,0.475
CCN1C(=O)C(=CC=Cc2ccco2)C(C)=C(C#N)C1=O,C(Cl)(Cl)Cl,458,,,,,,39.1,0.783,0.614,0.047,0.071
O=C(CCCCCOc1ccc2c(c1)oc1cc(=O)ccc-1[n+]2[O-])Nc1ccc2c(c1)B(O)OC2,O,480,575,,,95,,63.1,0.681,0.997,1.062,0.025
C(=C/C=C1/Sc2ccccc2N1Cc1ccccc1)\C=C\c1sc2ccccc2[n+]1Cc1ccccc1,CO,613,635,0.12,8125,22,3.90982337,55.4,0.608,0.904,0.605,0.545
CN1/C(=C\C=C\C=C\C2=[N+](C)c3ccc(N)cc3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21,O,660,679,0.003,,19,,63.1,0.681,0.997,1.062,0.025
